task,geometry,behavior_family,obs_mode,temporal_mode,action_input,action_embedding_dim,model,sequence_r,sequence_l,sequence_ell,input_injection,n_runs,action_accuracy_mean,action_accuracy_sem,greedy_success_mean,greedy_success_sem,context_accuracy_mean,context_accuracy_sem
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,9,0.4928104575163399,0.003639061675052301,nan,0.0,0.4836601307189543,0.0030656312155708724
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,9,0.5019607843137255,0.0019607843137254832,nan,0.0,0.4875816993464053,0.004847188553657296
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,9,0.4954248366013072,0.0041336962878018,nan,0.0,0.47058823529411764,0.003921568627450985
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,memoryless_linear,,,,,3,0.5058823529411764,0.0,nan,0.0,0.4862745098039216,0.0039215686274509855
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,memoryless_mlp,,,,,3,0.5058823529411764,0.0,nan,0.0,0.4862745098039216,0.0039215686274509855
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,numpy_rnn,,,,,3,0.5058823529411764,0.0,nan,0.0,0.4980392156862745,0.010375495337508213
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_block_hybrid,,,,all_units,9,0.4771241830065359,0.007099856530196215,nan,0.0,0.4771241830065359,0.008571815064447064
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_diagonal,,,,all_units,9,0.5032679738562091,0.0026143790849673175,nan,0.0,0.5921568627450982,0.011091871077436038
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_low_rank,,,,all_units,9,0.5071895424836601,0.007705768707550061,nan,0.0,0.5032679738562091,0.014379084967320259
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_nilpotent,,,,all_units,9,0.47320261437908495,0.005104738350265789,nan,0.0,0.45882352941176474,0.005187747668754096
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_orthogonal,,,,all_units,9,0.46143790849673194,0.006729170026788887,nan,0.0,0.45620915032679743,0.015781302572091028
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_oscillatory,,,,all_units,9,0.45620915032679743,0.01014651940932028,nan,0.0,0.46143790849673205,0.00995525896191361
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_random,,,,all_units,9,0.4627450980392157,0.0089854425391291,nan,0.0,0.48496732026143796,0.014644023857783057
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_sparse,,,,all_units,9,0.47973856209150323,0.007537622610895945,nan,0.0,0.4954248366013072,0.017366444778544345
long_aliased_t_maze,long_cue_dependent_navigation,long_delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_symmetric,,,,all_units,9,0.5019607843137255,0.0019607843137254832,nan,0.0,0.5163398692810457,0.007452126961432273
