obs_mode,temporal_mode,action_input,action_embedding_dim,model,n_tasks,action_accuracy_mean,action_accuracy_sem,greedy_success_mean,greedy_success_sem
gaussian_sensory,temporal_cue_then_blank,one_hot,0,reservoir_random,15,0.6424695431012636,0.051418015171733264,0.2427777777777778,0.05760556345200664
gaussian_sensory,temporal_cue_then_blank,one_hot,0,reservoir_sparse,15,0.6454139901317321,0.05180673583586025,0.24092592592592593,0.054017374419468356
gaussian_sensory,temporal_cue_then_blank,one_hot,0,reservoir_symmetric,15,0.678750084045783,0.044725737930050566,0.21740740740740738,0.04603588134438421
gaussian_sensory,temporal_dropout,one_hot,0,lin_block_r1_l2,15,0.6491278763052956,0.05377390973255068,nan,nan
gaussian_sensory,temporal_dropout,one_hot,0,lin_block_r1_l4,15,0.6319294131794131,0.052477131965878235,nan,nan
gaussian_sensory,temporal_dropout,one_hot,0,lin_block_r1_l8,15,0.685560404350727,0.06222522984639453,nan,nan
gaussian_sensory,temporal_dropout,one_hot,0,lin_block_r3_l2,15,0.6027535338019209,0.05426078668101392,nan,nan
gaussian_sensory,temporal_dropout,one_hot,0,lin_block_r3_l4,15,0.6657099217986315,0.05996117922583013,nan,nan
gaussian_sensory,temporal_dropout,one_hot,0,lin_block_r3_l8,15,0.6806362007168459,0.06251945832557848,nan,nan
gaussian_sensory,temporal_dropout,one_hot,0,lin_block_r5_l2,15,0.6444543747769553,0.052593666836787935,nan,nan
gaussian_sensory,temporal_dropout,one_hot,0,lin_block_r5_l4,15,0.6600457726264177,0.05899823215775345,nan,nan
gaussian_sensory,temporal_dropout,one_hot,0,lin_block_r5_l8,15,0.6803287289174386,0.0652127725705552,nan,nan
gaussian_sensory,temporal_dropout,one_hot,0,lin_sequence_all_units_r3_l4,15,0.6260253973426017,0.05102350327137338,0.18740740740740738,0.04597949811080646
gaussian_sensory,temporal_dropout,one_hot,0,lin_sequence_front_bands_r1_l2,15,0.6615520993343573,0.05138433865293309,0.18,0.042348217744662214
gaussian_sensory,temporal_dropout,one_hot,0,lin_sequence_front_bands_r1_l4,15,0.6365214290886334,0.055132780816526485,0.1874074074074074,0.04638208981846209
gaussian_sensory,temporal_dropout,one_hot,0,lin_sequence_front_bands_r1_l8,15,0.6827142133056111,0.05761442489784617,0.24833333333333335,0.06301670597719577
gaussian_sensory,temporal_dropout,one_hot,0,lin_sequence_front_bands_r3_l2,15,0.6430568421025408,0.050125102269677896,0.19499999999999998,0.04365300619693211
gaussian_sensory,temporal_dropout,one_hot,0,lin_sequence_front_bands_r3_l4,15,0.6486863902724117,0.05367702715350015,0.19203703703703703,0.047367397964915556
gaussian_sensory,temporal_dropout,one_hot,0,lin_sequence_front_bands_r3_l8,15,0.6714034158792224,0.05757153643796642,0.21888888888888888,0.059547208804658774
gaussian_sensory,temporal_dropout,one_hot,0,lin_sequence_front_bands_r5_l2,15,0.6261741066579776,0.05059316541500462,0.16703703703703704,0.03728442511115193
gaussian_sensory,temporal_dropout,one_hot,0,lin_sequence_front_bands_r5_l4,15,0.6444068177939145,0.05196964136381236,0.20777777777777776,0.04947193219644704
gaussian_sensory,temporal_dropout,one_hot,0,lin_sequence_front_bands_r5_l8,15,0.6696138419525517,0.05601480796392522,0.2231481481481481,0.05638316536404056
gaussian_sensory,temporal_dropout,one_hot,0,memoryless_linear,15,0.648254162205775,0.04804733991503519,0.15722222222222224,0.035354091935425
gaussian_sensory,temporal_dropout,one_hot,0,memoryless_mlp,15,0.648254162205775,0.04804733991503519,0.15722222222222224,0.035354091935425
gaussian_sensory,temporal_dropout,one_hot,0,numpy_rnn,15,0.6555178707194835,0.04948309208625076,0.08277777777777778,0.024186044046751284
gaussian_sensory,temporal_dropout,one_hot,0,reservoir_block_hybrid,15,0.6249670605181358,0.0536912525016805,0.19962962962962963,0.04578169021482412
gaussian_sensory,temporal_dropout,one_hot,0,reservoir_diagonal,15,0.6818074627483227,0.041573140584422984,0.19629629629629627,0.042556345284874814
gaussian_sensory,temporal_dropout,one_hot,0,reservoir_low_rank,15,0.6058126516056622,0.05302696954504877,0.17555555555555558,0.03592258480072713
gaussian_sensory,temporal_dropout,one_hot,0,reservoir_nilpotent,15,0.639308484227839,0.05497665591042988,0.2238888888888889,0.05850051628527511
gaussian_sensory,temporal_dropout,one_hot,0,reservoir_orthogonal,15,0.6406538503312695,0.057388823401789225,0.2037037037037037,0.05676505274384895
gaussian_sensory,temporal_dropout,one_hot,0,reservoir_oscillatory,15,0.6099055777953628,0.05295584305160626,0.17944444444444443,0.04017506516806268
gaussian_sensory,temporal_dropout,one_hot,0,reservoir_random,15,0.6179497160545547,0.05215041112956231,0.1837037037037037,0.04311236793382444
gaussian_sensory,temporal_dropout,one_hot,0,reservoir_sparse,15,0.6216307920474586,0.05184169737551553,0.1881481481481481,0.04190011030513172
gaussian_sensory,temporal_dropout,one_hot,0,reservoir_symmetric,15,0.6464773244477546,0.051615689331956094,0.19314814814814815,0.041069679776007284
gaussian_sensory,temporal_full,one_hot,0,lin_block_r1_l2,15,0.7355398454592003,0.05456436729103837,nan,nan
gaussian_sensory,temporal_full,one_hot,0,lin_block_r1_l4,15,0.7133834310850439,0.05189380252012228,nan,nan
gaussian_sensory,temporal_full,one_hot,0,lin_block_r1_l8,15,0.7431441333457462,0.057283138735938245,nan,nan
gaussian_sensory,temporal_full,one_hot,0,lin_block_r3_l2,15,0.7016330936089,0.04928046138247216,nan,nan
gaussian_sensory,temporal_full,one_hot,0,lin_block_r3_l4,15,0.7260277700197055,0.0606472301370958,nan,nan
gaussian_sensory,temporal_full,one_hot,0,lin_block_r3_l8,15,0.7351785714285713,0.05901136546101663,nan,nan
gaussian_sensory,temporal_full,one_hot,0,lin_block_r5_l2,15,0.7237576804915514,0.057473362142539286,nan,nan
gaussian_sensory,temporal_full,one_hot,0,lin_block_r5_l4,15,0.7027842557681268,0.058871297802839735,nan,nan
gaussian_sensory,temporal_full,one_hot,0,lin_block_r5_l8,15,0.7146488696488695,0.0588054295543915,nan,nan
gaussian_sensory,temporal_full,one_hot,0,lin_sequence_all_units_r3_l4,15,0.6707228842443895,0.06355047515150315,0.255,0.06390970445354298
gaussian_sensory,temporal_full,one_hot,0,lin_sequence_front_bands_r1_l2,15,0.6959894386776107,0.05423262969856183,0.25425925925925924,0.06588545068669492
gaussian_sensory,temporal_full,one_hot,0,lin_sequence_front_bands_r1_l4,15,0.7001689902093127,0.05174313086998131,0.26518518518518513,0.06485799770841721
gaussian_sensory,temporal_full,one_hot,0,lin_sequence_front_bands_r1_l8,15,0.707088699333323,0.059686037931626315,0.28,0.07222283272025244
gaussian_sensory,temporal_full,one_hot,0,lin_sequence_front_bands_r3_l2,15,0.6990236789295928,0.05647543052080918,0.2822222222222222,0.06639815857004801
gaussian_sensory,temporal_full,one_hot,0,lin_sequence_front_bands_r3_l4,15,0.6890941222258428,0.06179207309616293,0.2638888888888889,0.06514015099013087
gaussian_sensory,temporal_full,one_hot,0,lin_sequence_front_bands_r3_l8,15,0.7084838981209949,0.05804285936705488,0.28222222222222226,0.07283056771150752
gaussian_sensory,temporal_full,one_hot,0,lin_sequence_front_bands_r5_l2,15,0.6951973136381738,0.06252537764817523,0.2935185185185185,0.07727952018900454
gaussian_sensory,temporal_full,one_hot,0,lin_sequence_front_bands_r5_l4,15,0.6928382325559744,0.06185666362990216,0.2748148148148148,0.07160474061883565
gaussian_sensory,temporal_full,one_hot,0,lin_sequence_front_bands_r5_l8,15,0.7216424550161109,0.05547712786426247,0.2822222222222222,0.07412025676734335
gaussian_sensory,temporal_full,one_hot,0,memoryless_linear,15,0.7047633594004561,0.04468632577446109,0.2938888888888889,0.07173892014199357
gaussian_sensory,temporal_full,one_hot,0,memoryless_mlp,15,0.7047633594004561,0.04468632577446109,0.2938888888888889,0.07173892014199357
gaussian_sensory,temporal_full,one_hot,0,numpy_rnn,15,0.7189853799127993,0.050793765187121635,0.18166666666666664,0.04854496633651893
gaussian_sensory,temporal_full,one_hot,0,reservoir_block_hybrid,15,0.6974633689687454,0.05858667340494483,0.28,0.07506571684845856
gaussian_sensory,temporal_full,one_hot,0,reservoir_diagonal,15,0.7708038461936312,0.040472274734635494,0.30148148148148146,0.0683554114689679
gaussian_sensory,temporal_full,one_hot,0,reservoir_low_rank,15,0.6727290247585945,0.05828149131008831,0.2761111111111111,0.06572684106728621
gaussian_sensory,temporal_full,one_hot,0,reservoir_nilpotent,15,0.6805304969821098,0.06128849583586321,0.2809259259259259,0.07602274766058885
gaussian_sensory,temporal_full,one_hot,0,reservoir_orthogonal,15,0.6784560401764703,0.05615106010495313,0.25648148148148153,0.06561990534333521
gaussian_sensory,temporal_full,one_hot,0,reservoir_oscillatory,15,0.6759537644752699,0.056931182570567736,0.2714814814814815,0.07174725108607839
gaussian_sensory,temporal_full,one_hot,0,reservoir_random,15,0.6757729690659798,0.062300065824445326,0.27370370370370367,0.07134534147611137
gaussian_sensory,temporal_full,one_hot,0,reservoir_sparse,15,0.6959180256223267,0.05765265246595807,0.2764814814814815,0.06918675292514671
gaussian_sensory,temporal_full,one_hot,0,reservoir_symmetric,15,0.7076893939393939,0.05465156484330608,0.27685185185185185,0.06470928673029583
hybrid,temporal_cue_then_blank,one_hot,0,lin_block_r1_l2,15,0.6582754775093486,0.045619555033655224,nan,nan
hybrid,temporal_cue_then_blank,one_hot,0,lin_block_r1_l4,15,0.6872645037161167,0.05322362018783682,nan,nan
hybrid,temporal_cue_then_blank,one_hot,0,lin_block_r1_l8,15,0.7679559419075548,0.05497104350801492,nan,nan
hybrid,temporal_cue_then_blank,one_hot,0,lin_block_r3_l2,15,0.7014771369610081,0.04695605866845355,nan,nan
hybrid,temporal_cue_then_blank,one_hot,0,lin_block_r3_l4,15,0.7096220461139816,0.05230148321321641,nan,nan
