task,obs_mode,temporal_mode,temporal_dropout_p,model,sequence_r,sequence_l,sequence_ell,input_injection,dataset_seed,model_seed,spectral_radius,symmetry_index,normality_index,effective_rank,transient_amplification,power_decay_10,oscillatory_score,nilpotent_score
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,11,727,0.0,1.4142135381698608,0.3535533845424652,16.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,11,731,0.0,1.4142135381698608,0.3535533845424652,16.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,11,783,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,11,789,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,11,793,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,11,907,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,11,913,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,11,917,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,11,755,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,11,761,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,11,765,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,11,817,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,11,823,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,11,827,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,11,941,0.0,1.4142136573791504,0.09072185307741165,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,11,947,0.0,1.4142136573791504,0.09072185307741165,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,11,951,0.0,1.4142136573791504,0.09072185307741165,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,11,789,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,11,795,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,11,799,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,11,851,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,11,857,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,11,861,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,11,975,0.0,1.4142135381698608,0.09090908616781235,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,11,981,0.0,1.4142135381698608,0.09090908616781235,22.000001907348633,1.0,1.0,0.0,0.5
